age,fnlwgt,education,education-num,occupation,relationship,sex,hours-per-week,income
29,255476,494,3,4891,1441,31937,35,11360
33,454717,10512,10,4891,12281,31937,40,11360
23,374474,15444,9,4891,7228,15684,35,11360
19,78401,15444,9,4891,7228,31937,40,11360
58,168887,15444,9,2066,19396,31937,40,3700
55,254711,7881,13,5474,19396,31937,20,3700
23,196678,10512,10,5474,7228,15684,20,11360
53,217201,15444,9,6089,2253,15684,45,3700
24,160398,633,8,1485,7228,31937,30,11360
43,288829,2034,11,981,19396,31937,42,3700
20,185706,10512,10,5474,12281,15684,20,11360
22,201615,1566,12,5589,1441,15684,37,11360
48,157092,10512,10,2341,19396,31937,40,11360
45,130561,1746,7,5474,12281,15684,35,11360
33,202450,15444,9,3006,19396,31937,40,11360
32,303942,15444,9,3006,12281,31937,40,11360
44,339346,2610,14,6058,12281,15684,60,3700
42,38389,7881,13,5589,19396,31937,40,3700
35,147548,15444,9,2341,19396,31937,60,11360
62,116626,582,16,6058,12281,15684,40,3700
46,110110,2610,14,6110,2253,15684,65,3700
44,230478,1566,12,6058,12281,31937,60,3700
28,398220,10512,10,3006,19396,31937,40,11360
38,187346,1566,12,4891,5022,15684,20,11360
59,175827,1336,6,6089,19396,31937,40,11360
37,211494,10512,10,6058,12281,31937,55,11360
59,105745,2034,11,3006,19396,31937,45,3700
55,237428,10512,10,6058,12281,31937,40,11360
40,200766,15444,9,3006,12281,31937,40,3700
22,24896,10512,10,6110,12281,15684,32,11360
35,107164,7881,13,6058,19396,31937,50,3700
42,202083,2034,11,6110,19396,31937,40,11360
45,53768,2610,14,6058,12281,15684,70,11360
48,159577,1336,6,3006,12281,31937,40,11360
21,309348,10512,10,4891,12281,15684,18,11360
31,206046,7881,13,6058,19396,31937,45,3700
65,227531,7881,13,4891,12281,15684,35,11360
46,135339,15444,9,6089,12281,31937,45,3700
18,155503,1746,7,4891,7228,31937,20,11360
65,176835,2610,14,6110,12281,15684,40,11360
18,163067,10512,10,981,7228,15684,40,11360
35,212607,10512,10,5589,5022,15684,44,11360
53,162381,819,15,6110,19396,31937,45,3700
34,195890,10512,10,6110,2253,15684,40,3700
33,49358,1336,6,4891,5022,15684,40,11360
28,136077,2034,11,6089,19396,31937,40,11360
43,119297,15444,9,4891,19396,31937,40,11360
52,48947,2034,11,4891,5022,15684,13,11360
49,32825,15444,9,2341,12281,31937,70,11360
21,82847,10512,10,6058,12281,15684,38,11360
61,119684,15444,9,4891,19396,31937,50,11360
54,264143,735,5,2066,12281,31937,24,11360
45,30690,912,4,4891,12281,31937,10,11360
24,113631,7881,13,4891,12281,31937,40,11360
26,366889,15444,9,2341,12281,31937,40,11360
40,393962,2034,11,6110,12281,15684,50,11360
48,165484,7881,13,5474,12281,31937,65,3700
40,90737,10512,10,5589,19396,31937,40,3700
34,379798,7881,13,5474,19396,31937,60,3700
29,190911,2610,14,6058,12281,31937,40,11360
25,72887,1746,7,6089,19396,31937,40,3700
65,192309,15444,9,4891,12281,15684,15,11360
58,98361,15444,9,6089,19396,31937,40,11360
47,121253,582,16,6110,5022,15684,29,11360
56,270859,7881,13,6110,19396,31937,48,3700
26,223705,15444,9,4891,5022,15684,40,11360
45,125892,2610,14,6058,19396,31937,60,3700
37,202683,15444,9,6110,19396,31937,40,11360
56,197577,15444,9,4891,12281,15684,40,11360
19,43627,15444,9,4891,7228,31937,10,11360
37,175185,2034,11,2066,12281,31937,40,11360
19,377405,10512,10,6058,12281,15684,20,11360
24,47541,2610,14,2341,12281,31937,25,11360
36,218729,10512,10,5589,7228,15684,30,3700
26,197430,7881,13,6110,12281,15684,50,11360
57,259010,10512,10,2341,19396,31937,84,11360
49,121124,15444,9,6110,19396,31937,50,11360
40,374764,10512,10,6058,19396,31937,45,3700
59,192845,15444,9,2066,19396,31937,40,3700
36,144524,15444,9,3006,5022,15684,40,11360
31,136402,1566,12,5474,19396,31937,40,11360
42,255847,912,4,5589,19396,31937,40,11360
29,177955,735,5,238,5022,15684,24,11360
35,151835,2610,14,6110,19396,31937,50,3700
18,65098,15444,9,4891,7228,31937,15,11360
27,328119,735,5,6089,19396,31937,30,11360
55,125147,15444,9,6058,19396,31937,45,3700
52,62834,15444,9,3006,19396,31937,20,3700
51,230095,15444,9,6058,5022,15684,38,11360
41,348059,2610,14,6058,5022,15684,40,3700
34,425622,494,3,2066,19396,31937,40,11360
25,336320,7881,13,981,12281,15684,40,11360
28,225809,10512,10,4891,12281,31937,40,11360
80,216073,494,3,4891,19396,31937,32,11360
27,267912,494,3,4891,19396,31937,52,11360
28,108706,15444,9,1436,2253,15684,40,3700
43,575172,2034,11,2341,19396,31937,32,3700
18,311489,10512,10,5589,7228,15684,26,11360
46,189123,1566,12,1436,19396,31937,40,3700
42,95998,7881,13,6058,12281,31937,45,11360
50,177487,15444,9,5474,2253,15684,30,11360
30,213002,10512,10,1436,19396,31937,14,11360
55,272723,912,4,4891,19396,31937,40,11360
58,84231,1336,6,2341,19396,31937,50,3700
41,475322,10512,10,5589,12281,31937,35,11360
25,120268,15444,9,5474,7228,31937,40,11360
59,172618,10512,10,5474,12281,31937,56,11360
36,173273,2610,14,6110,12281,15684,40,11360
25,52921,1566,12,5474,19396,31937,45,11360
19,210364,1746,7,4891,7228,31937,20,11360
34,87310,15444,9,2066,7228,31937,40,11360
51,332489,1566,12,6058,19396,31937,55,3700
31,100333,1746,7,3006,12281,15684,36,11360
21,216867,10512,10,2066,7228,31937,40,11360
51,292110,15444,9,5589,12281,15684,35,11360
39,219137,1566,12,5589,5022,15684,40,11360
34,159589,15444,9,3006,19396,31937,40,11360
38,186815,15444,9,5474,19396,31937,43,11360
21,22149,15444,9,4891,7228,31937,30,11360
22,228724,2034,11,2066,12281,31937,40,11360
29,187392,15444,9,5589,12281,15684,40,11360
25,105930,15444,9,4891,7228,15684,40,11360
53,182907,15444,9,4891,19396,31937,40,11360
68,322025,15444,9,2341,19396,31937,5,11360
21,263886,10512,10,5589,12281,15684,20,11360
34,362775,1336,6,4891,2253,15684,30,11360
53,96062,2034,11,6089,19396,31937,40,3700
32,159322,10512,10,6089,7228,31937,80,11360
33,163867,15444,9,4891,7228,31937,8,11360
34,136204,7881,13,6110,19396,31937,32,3700
61,160431,15444,9,4891,5022,15684,40,11360
46,163324,15444,9,4891,2253,15684,40,11360
26,208881,7881,13,5474,12281,31937,42,11360
37,183127,15444,9,5474,7228,15684,40,11360
41,192225,7881,13,6058,19396,31937,40,3700
59,222081,7881,13,6110,1441,15684,35,11360
28,183627,10512,10,5474,19396,31937,50,11360
39,187921,15444,9,2341,19396,31937,99,11360
25,25497,10512,10,2341,12281,31937,40,11360
45,353824,10512,10,2066,19396,31937,40,3700
30,250804,15444,9,6089,19396,31937,40,3700
61,385583,10512,10,6089,12281,31937,40,11360
52,84788,1336,6,3006,12281,31937,40,11360
54,127704,912,4,6089,12281,31937,40,11360
45,347993,912,4,6089,19396,31937,44,11360
48,175958,7881,13,6110,12281,31937,30,11360
36,278553,819,15,6110,19396,31937,75,3700
49,186009,10512,10,4891,5022,15684,43,11360
31,55104,15444,9,5589,12281,15684,25,11360
65,179411,15444,9,1436,5022,15684,35,11360
56,68452,15444,9,3006,5022,15684,40,11360
38,202027,7881,13,6058,19396,31937,40,3700
70,113401,1336,6,5474,12281,15684,40,11360
37,186934,7881,13,6110,1441,31937,40,3700
43,190020,819,15,6058,19396,31937,60,11360
28,198493,1566,12,6089,12281,31937,40,11360
42,256448,10512,10,4891,12281,31937,15,11360
30,622192,10512,10,4891,2253,15684,6,11360
77,133728,912,4,6089,19396,31937,40,11360
33,181824,15444,9,5474,2253,15684,20,11360
17,286422,1336,6,2066,7228,31937,25,11360
59,378585,7881,13,6110,19396,31937,44,3700
44,121012,7881,13,6058,19396,31937,45,11360
33,164864,7881,13,6110,5022,15684,40,11360
17,74706,1746,7,238,7228,31937,20,11360
22,185582,10512,10,5474,12281,31937,25,3700
42,230438,10512,10,5589,19396,31937,40,3700
26,175540,15444,9,6089,19396,31937,40,11360
47,115304,2610,14,6110,12281,15684,40,11360
28,340269,15444,9,6089,19396,31937,45,11360
33,171889,633,8,5474,7228,15684,35,11360
52,94873,15444,9,4891,5022,31937,19,11360
44,141131,633,8,3006,5022,15684,40,11360
25,192735,15444,9,5589,12281,15684,70,11360
33,238186,10512,10,1485,7228,31937,98,11360
23,305609,1566,12,6110,12281,15684,52,11360
29,312845,15444,9,4891,5022,15684,30,11360
21,33884,10512,10,5589,12281,15684,40,11360
31,268832,15444,9,5589,12281,15684,37,11360
42,99651,1566,12,6089,19396,31937,55,11360
39,257597,1566,12,1436,19396,31937,42,11360
54,195904,2034,11,6089,19396,31937,40,11360
17,266497,735,5,2066,1441,31937,40,11360
63,287972,7881,13,4891,1441,15684,20,11360
46,200569,15444,9,5474,2253,15684,40,11360
62,117292,2610,14,6110,12281,15684,45,3700
54,175339,15444,9,5474,19396,31937,50,11360
22,333197,15444,9,6058,7228,31937,45,11360
61,53707,912,4,2341,19396,31937,50,11360
73,39212,15444,9,4891,12281,15684,20,11360
52,228500,15444,9,6089,19396,31937,40,11360
24,234663,15444,9,2066,7228,31937,60,11360
35,420040,15444,9,5589,12281,31937,40,11360
41,126517,10512,10,5474,5022,15684,20,11360
31,238002,7881,13,2341,19396,31937,55,11360
53,21412,10512,10,4891,19396,31937,40,11360
25,147804,15444,9,2341,19396,31937,60,11360
19,222445,10512,10,5589,7228,15684,10,11360
36,126675,7881,13,6110,19396,31937,45,3700
42,301080,15444,9,5589,5022,15684,40,11360
45,382532,582,16,6110,19396,31937,50,3700
33,232356,1746,7,6089,19396,31937,45,3700
26,167350,10512,10,3006,19396,31937,50,11360
33,252708,633,8,5474,1441,15684,40,11360
33,186824,1746,7,6089,19396,31937,40,11360
36,176101,10512,10,2066,19396,31937,40,11360
21,175121,10512,10,1485,7228,31937,40,11360
17,355850,1746,7,2341,7228,31937,15,11360
45,180931,2034,11,6089,19396,31937,35,11360
45,30219,10512,10,981,19396,31937,40,3700
41,350387,2610,14,6089,19396,31937,60,3700
24,194247,7881,13,5474,12281,31937,40,11360
57,137653,15444,9,5589,2253,15684,40,11360
48,131762,15444,9,4891,12281,15684,30,11360
31,283587,15444,9,6058,19396,31937,50,3700
33,218164,10512,10,6089,19396,31937,55,3700
41,287581,7881,13,6058,19396,31937,45,3700
41,281725,494,3,3006,12281,15684,40,11360
63,50120,15444,9,5474,19396,31937,25,11360
39,156667,15444,9,4891,12281,31937,18,11360
28,566066,10512,10,5589,12281,15684,45,11360
18,260977,633,8,5474,7228,15684,20,11360
22,90860,10512,10,5589,7228,15684,40,11360
42,218302,15444,9,5474,19396,31937,55,11360
47,170142,15444,9,3006,19396,31937,50,11360
33,171889,15444,9,2341,5022,15684,43,11360
34,193172,15444,9,5474,7228,15684,35,11360
18,164134,15444,9,1436,7228,15684,10,11360
66,204283,912,4,2341,19396,31937,40,11360
39,92143,2034,11,6058,2253,15684,55,3700
35,181099,1336,6,6089,19396,31937,40,11360
56,102791,15444,9,5589,7228,15684,35,11360
46,364548,2610,14,6110,19396,31937,42,3700
21,153516,10512,10,6089,7228,31937,40,11360
58,189528,15444,9,5474,19396,31937,84,11360
66,154171,10512,10,3006,12281,31937,20,11360
25,90752,7881,13,5474,7228,15684,30,11360
57,278763,2034,11,6058,12281,15684,47,11360
28,253581,10512,10,5589,12281,15684,40,11360
38,59660,2034,11,1436,19396,31937,50,3700
57,170988,15444,9,2341,19396,31937,55,11360
24,493732,239,2,1485,7228,15684,40,11360
36,325802,15444,9,5474,12281,15684,40,11360
42,196344,10512,10,1485,19396,31937,40,11360
32,316589,2610,14,6058,19396,31937,40,3700
35,365739,15444,9,6089,19396,31937,50,11360
40,309990,10512,10,4891,5022,15684,40,11360
26,241852,633,8,6089,5022,31937,40,11360
41,184105,15444,9,6058,19396,31937,55,3700
50,134680,15444,9,4891,12281,31937,40,11360
20,274545,10512,10,5589,7228,15684,10,11360
36,207853,7881,13,5474,19396,31937,65,3700
25,284061,10512,10,1436,12281,31937,45,11360
62,186446,10512,10,1436,5022,15684,43,11360
22,255575,15444,9,4891,12281,15684,35,11360
52,302661,1566,12,6058,5022,31937,40,3700
48,211239,2610,14,6058,19396,31937,60,3700
70,50468,15444,9,2066,12281,31937,15,11360
41,316820,7881,13,5474,12281,31937,40,3700
21,145964,10512,10,6089,19396,31937,60,3700
39,185084,10512,10,3006,19396,31937,55,11360
29,183111,2034,11,2341,7228,31937,60,11360
28,63042,15444,9,5589,7228,31937,35,11360
31,339738,15444,9,2341,1441,31937,40,11360
23,273049,912,4,1485,19396,31937,20,11360
54,239256,10512,10,5589,19396,31937,40,11360
73,110102,15444,9,1485,12281,31937,77,11360
29,165764,7881,13,6110,2253,15684,35,11360
22,152744,10512,10,5589,12281,15684,10,11360
57,212303,2610,14,6058,19396,31937,40,3700
41,118544,15444,9,6089,19396,31937,32,11360
39,269548,239,2,2066,19396,31937,70,11360
25,319303,10512,10,4891,5022,31937,40,3700
74,216001,912,4,1485,19396,31937,20,11360
45,205816,15444,9,4891,2253,15684,40,3700
18,427437,15444,9,5474,7228,15684,40,11360
24,198259,7881,13,6058,7228,15684,40,11360
45,54314,735,5,4891,12281,31937,20,11360
32,195744,15444,9,6089,12281,31937,40,11360
53,294547,10512,10,981,12281,31937,48,11360
50,77521,1746,7,238,5022,15684,40,11360
35,288158,15444,9,6089,19396,31937,40,11360
24,125010,7881,13,5589,7228,15684,45,11360
32,80945,15444,9,3006,19396,31937,40,3700
21,33016,1336,6,3006,7228,31937,25,11360
42,388725,2610,14,5474,12281,31937,50,3700
37,347136,10512,10,5589,12281,15684,44,11360
53,158294,2034,11,1485,19396,31937,75,3700
34,362787,1336,6,4891,5022,15684,30,11360
29,39388,15444,9,5474,12281,31937,40,11360
55,322691,2610,14,6058,7228,31937,62,3700
29,31659,10512,10,6089,12281,31937,45,11360
70,176940,10512,10,5589,12281,15684,16,11360
26,189027,15444,9,2341,19396,31937,40,11360
51,98719,15444,9,2066,5022,31937,40,11360
58,172238,15444,9,6058,5022,15684,50,11360
27,129009,7881,13,6058,12281,15684,55,11360
17,247580,633,8,2066,7228,31937,18,11360
29,204516,7881,13,6110,12281,31937,52,11360
26,192652,7881,13,6058,12281,31937,20,11360
31,336543,15444,9,6058,19396,31937,45,3700
22,272591,1336,6,3006,12281,31937,30,11360
28,312372,15444,9,2066,1441,31937,40,11360
28,172270,10512,10,5589,5022,15684,45,11360
20,342414,10512,10,2341,7228,31937,24,11360
58,123886,15444,9,5474,1441,15684,40,11360
23,398130,15444,9,5474,12281,31937,96,11360
34,142989,7881,13,6110,19396,31937,40,11360
32,331539,15444,9,6089,12281,31937,40,11360
19,225156,735,5,6089,19396,31937,45,11360
35,170682,1746,7,6110,2253,15684,32,11360
21,96178,15444,9,4891,7228,15684,40,11360
49,198126,912,4,1485,12281,31937,40,11360
37,112497,7881,13,5474,19396,31937,60,11360
36,178487,15444,9,2341,12281,31937,40,11360
44,55395,2034,11,981,19396,31937,40,11360
39,131239,2610,14,6110,19396,31937,40,11360
36,104772,7881,13,6110,19396,31937,40,11360
53,427320,7881,13,4891,12281,31937,40,11360
24,216853,15444,9,6058,19396,31937,37,11360
40,259757,10512,10,5474,19396,31937,50,11360
47,200734,15444,9,238,12281,15684,50,11360
18,161245,1746,7,4891,7228,31937,8,11360
32,262024,15444,9,4891,7228,31937,38,11360
21,287681,15444,9,3006,7228,31937,40,11360
27,303601,633,8,1485,19396,31937,40,11360
29,394356,15444,9,1485,19396,31937,40,11360
34,263150,10512,10,6058,2253,15684,45,3700
45,86618,2610,14,6058,12281,15684,50,3700
43,120277,7881,13,6110,7228,31937,45,11360
63,90393,10512,10,5589,19396,31937,48,11360
26,79078,15444,9,1485,12281,31937,50,11360
42,197344,15444,9,3006,19396,31937,40,11360
21,120998,10512,10,6110,12281,31937,20,11360
36,37522,7881,13,5474,19396,31937,50,3700
44,96321,10512,10,6110,19396,31937,40,3700
18,217302,15444,9,4891,12281,31937,30,11360
69,137109,1336,6,4891,12281,15684,16,11360
40,227823,1566,12,5589,7228,15684,70,11360
37,22149,15444,9,4891,7228,31937,18,11360
39,176900,15444,9,2341,19396,31937,60,3700
57,154368,7881,13,6058,19396,31937,50,3700
28,183445,15444,9,238,7228,15684,40,11360
23,193537,15444,9,5589,7228,31937,20,11360
20,313873,15444,9,2341,7228,31937,30,11360
46,34186,15444,9,2066,19396,31937,40,11360
44,271807,2610,14,6110,12281,31937,16,11360
31,128065,15444,9,5474,19396,31937,50,11360
24,176486,7881,13,4891,12281,15684,40,11360
54,191072,7881,13,2066,12281,31937,35,11360
28,34452,2034,11,6089,19396,31937,50,11360
30,123253,7881,13,6110,19396,31937,45,11360
42,113461,15444,9,3006,12281,31937,40,11360
17,116267,633,8,6089,7228,31937,15,11360
32,30433,7881,13,1436,1441,15684,72,11360
25,198512,7881,13,6058,12281,15684,40,11360
49,131826,819,15,6110,5022,31937,50,3700
35,129764,15444,9,2341,19396,31937,45,11360
32,49398,7881,13,6110,12281,31937,40,3700
17,292285,1746,7,6110,7228,15684,25,11360
61,91726,2610,14,1436,2253,15684,40,3700
56,178282,15444,9,6089,5022,31937,40,11360
50,227458,15444,9,6058,5022,31937,51,11360
32,183470,2034,11,6089,19396,31937,42,11360
41,275446,10512,10,3006,12281,31937,40,11360
41,328013,2610,14,6110,12281,31937,65,11360
19,382688,1336,6,2066,12281,31937,20,11360
18,122988,15444,9,2066,7228,31937,20,11360
25,175537,7881,13,5589,7228,15684,40,11360
21,256278,15444,9,4891,1441,15684,35,11360
34,161153,7881,13,6110,19396,31937,40,3700
31,48189,735,5,1485,19396,31937,65,11360
36,186531,15444,9,6089,19396,31937,60,11360
19,96866,10512,10,4891,1441,15684,30,11360
35,117555,1566,12,3006,19396,31937,45,11360
39,101782,15444,9,5474,12281,15684,40,11360
30,234753,2034,11,6058,2253,15684,34,3700
59,59469,7881,13,6089,19396,31937,50,3700
28,614113,10512,10,5589,5022,15684,30,11360
47,203505,582,16,6110,7228,15684,23,11360
27,128365,7881,13,6110,7228,31937,40,11360
56,36990,15444,9,6089,19396,31937,52,3700
18,303240,15444,9,5474,7228,15684,20,11360
56,176079,15444,9,5589,2253,15684,24,3700
40,266047,7881,13,6058,12281,31937,65,3700
39,285890,10512,10,6110,19396,31937,40,3700
24,70261,15444,9,4891,7228,31937,40,11360
23,214236,15444,9,5589,12281,15684,40,11360
36,143385,15444,9,1485,19396,31937,60,11360
55,150507,10512,10,5589,19396,31937,40,11360
23,292264,10512,10,5474,19396,31937,40,11360
39,110861,7881,13,5474,19396,31937,50,3700
32,225064,15444,9,6089,7228,31937,40,11360
32,154120,15444,9,4891,19396,31937,40,11360
17,34465,1746,7,2066,7228,31937,32,11360
29,89598,7881,13,6058,2253,15684,35,11360
54,183668,15444,9,2066,19396,31937,40,11360
37,189382,1566,12,5589,12281,15684,40,11360
48,44216,2610,14,5589,12281,15684,20,11360
17,150471,1336,6,4891,7228,15684,25,11360
41,32627,15444,9,4891,12281,31937,40,11360
43,153109,1566,12,6058,5022,15684,60,11360
29,352451,15444,9,3006,5022,15684,40,11360
43,176716,7881,13,2341,19396,31937,70,3700
46,171850,15444,9,6058,12281,31937,42,11360
42,260496,15444,9,3006,7228,15684,40,11360
36,154410,7881,13,5474,19396,31937,40,3700
31,23500,15444,9,6089,19396,31937,75,11360
60,178312,1746,7,5474,19396,31937,70,3700
50,62593,2034,11,1485,19396,31937,40,3700
30,123291,10512,10,3006,12281,31937,40,11360
22,313817,15444,9,2341,19396,31937,50,11360
57,229270,7881,13,6058,19396,31937,37,11360
43,212027,7881,13,6110,12281,31937,38,11360
58,259532,10512,10,2341,19396,31937,70,11360
26,213258,7881,13,6110,7228,31937,40,11360
26,316337,10512,10,3006,19396,31937,40,11360
38,179123,10512,10,6058,12281,15684,50,3700
26,191765,7881,13,6110,12281,31937,40,11360
59,188877,15444,9,5474,19396,31937,50,3700
41,55395,10512,10,4891,5022,31937,40,11360
21,161051,10512,10,1436,7228,15684,4,11360
30,241844,15444,9,2066,7228,31937,40,11360
36,232142,10512,10,2066,19396,31937,80,11360
43,311534,10512,10,6089,19396,31937,44,3700
68,128986,912,4,1485,19396,31937,30,11360
18,67019,15444,9,4891,12281,15684,30,11360
23,208826,7881,13,6058,5022,15684,30,11360
43,256813,2610,14,6110,19396,31937,40,3700
44,160919,15444,9,4891,5022,15684,30,11360
43,107584,10512,10,5474,19396,31937,55,11360
59,159472,15444,9,5474,19396,31937,40,11360
35,408318,912,4,4891,12281,31937,25,11360
61,194956,15444,9,3006,19396,31937,40,3700
52,21764,10512,10,6058,19396,31937,60,3700
37,277347,15444,9,6089,19396,31937,40,3700
57,104455,10512,10,5474,7228,15684,90,3700
30,117584,2610,14,6110,12281,15684,20,11360
38,131288,2034,11,1485,12281,31937,50,11360
46,99014,10512,10,4891,7228,15684,35,11360
22,141003,15444,9,4891,7228,31937,40,11360
64,344014,10512,10,1436,5022,15684,40,11360
45,175600,2034,11,5474,12281,31937,50,11360
31,240504,10512,10,981,19396,31937,50,3700
20,174436,15444,9,6089,7228,31937,60,11360
29,194869,10512,10,5474,12281,31937,35,11360
23,164901,10512,10,6058,7228,31937,20,11360
62,72886,7881,13,6058,19396,31937,40,11360
41,130126,10512,10,1485,19396,31937,60,3700
42,196514,7881,13,6110,12281,31937,40,11360
31,103651,7881,13,6058,19396,31937,45,3700
25,261419,7881,13,5474,7228,31937,50,11360
61,206339,1336,6,2341,12281,31937,40,11360
27,445365,7881,13,5589,12281,31937,40,11360
40,227466,15444,9,2341,19396,31937,50,11360
49,96854,15444,9,4891,5022,31937,40,11360
21,163595,10512,10,6089,12281,31937,45,11360
